,selected columns,mse,sqrt_mse
1055,"(1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1)",248933.7487830168,498.9326094604529
1056,"(1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0)",283232.41138785344,532.195839318435
1057,"(1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1)",282871.8017714241,531.8569373162525
1058,"(1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0)",283235.92721876886,532.1991424446012
1059,"(1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1)",282873.81527961005,531.8588302168255
1060,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0)",282476.59469378035,531.4852723206734
1061,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1)",282379.2672988768,531.3937027279085
1062,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0)",282480.0885978392,531.4885592351346
1063,"(1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1)",282381.31108261104,531.3956257654094
1064,"(1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0)",270121.880865706,519.7325089560071
1065,"(1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1)",270954.32318408194,520.5327301756172
1066,"(1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0)",270125.0813206325,519.7355878912203
1067,"(1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1)",270955.93888171087,520.5342821387568
1068,"(1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0)",269353.6862932617,518.9929539919224
1069,"(1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1)",270441.70038766606,520.0400949808255
1070,"(1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0)",269356.8634042407,518.9960148250087
1071,"(1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1)",270443.3468837312,520.0416780256475
1072,"(1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0)",278394.76770887244,527.631280070536
1073,"(1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1)",279436.40998922946,528.617451461101
1074,"(1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0)",278398.2549386654,527.6345846688458
1075,"(1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1)",279438.69241340796,528.6196103186184
1076,"(1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0)",275418.7505911829,524.8035352312166
1077,"(1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1)",277386.5957295137,526.6750380733016
1078,"(1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0)",275422.1919812042,524.8068139622467
1079,"(1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1)",277389.03460397525,526.6773534185567
1080,"(1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0)",270570.73860793875,520.1641458308509
1081,"(1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1)",270105.9726808894,519.7172045265477
1082,"(1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0)",270574.1215622743,520.1673976349098
1083,"(1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1)",270107.34395034355,519.7185237706499
1084,"(1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0)",269936.2798626072,519.5539239218651
1085,"(1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1)",269741.5250067965,519.3664650387013
1086,"(1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0)",269939.70301460975,519.5572182297246
1087,"(1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1)",269742.9127303095,519.3678010141845
1088,"(1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0)",309193.5957920427,556.0517923647425
1089,"(1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1)",260564.1455788869,510.4548418605576
1090,"(1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0)",309198.5631518812,556.0562589809427
1091,"(1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1)",260567.18596151675,510.4578199631354
1092,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0)",307014.8467240789,554.0892046630026
1093,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1)",260272.86618407536,510.16944850125566
1094,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0)",307019.73073782865,554.0936118904717
1095,"(1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1)",260275.90455313903,510.17242629638366
1096,"(1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0)",297486.1327640158,545.422893509262
1097,"(1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1)",247944.8836898908,497.9406427375564
1098,"(1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0)",297490.8391092202,545.4272078923275
1099,"(1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1)",247947.64364457293,497.94341409900477
1100,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0)",295198.94393246,543.3221364277917
1101,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1)",247625.42417169493,497.61975862268065
1102,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0)",295203.5623048748,543.326386534719
1103,"(1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1)",247628.18173193498,497.6225293653162
1104,"(1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0)",304267.49233591475,551.604470917264
1105,"(1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1)",255204.66940152543,505.1778591758802
1106,"(1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0)",304272.2483897374,551.6087820092582
1107,"(1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1)",255207.69246350802,505.18085124389665
1108,"(1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0)",298940.17267299566,546.7542159627081
1109,"(1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1)",253222.80509475493,503.21248503465705
1110,"(1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0)",298944.6919692893,546.7583487879168
1111,"(1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1)",253225.83285056223,503.2154934524197
1112,"(1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0)",298176.1534942806,546.0550828389756
1113,"(1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1)",248446.52047549578,498.4440996495954
1114,"(1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0)",298181.35614602815,546.0598466706998
1115,"(1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1)",248449.43923112337,498.4470275075611
1116,"(1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0)",296887.2772991726,544.8736342485041
1117,"(1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1)",248103.49885556972,498.0998884315973
1118,"(1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0)",296892.61258568073,544.8785301199532
1119,"(1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1)",248106.47464720352,498.10287556608574
1120,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0)",282415.4851591028,531.4277798150025
1121,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1)",283063.4303886016,532.0370573452583
1122,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0)",282418.9905813779,531.4310779220367
1123,"(1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1)",283065.0306157133,532.0385612112277
1124,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0)",281815.73413755256,530.8631971963705
1125,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1)",282645.72160179634,531.6443563151934
1126,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0)",281819.23779149546,530.8664971454645
1127,"(1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1)",282647.3808842529,531.6459168321082
1128,"(1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0)",269508.1075471409,519.1417027624933
1129,"(1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1)",271222.89104684733,520.7906403218547
1130,"(1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0)",269511.29148063634,519.1447692894886
1131,"(1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1)",271224.15037986764,520.7918493792579
1132,"(1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0)",268874.8953740248,518.5314796365066
1133,"(1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1)",270771.2362216769,520.3568354712725
1134,"(1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0)",268878.0773937008,518.5345479268482
1135,"(1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1)",270772.5575112936,520.3581050692817
1136,"(1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0)",277387.0514961768,526.6754707561164
1137,"(1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1)",279539.2069646615,528.7146744366582
1138,"(1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0)",277390.52553562797,526.6787688293766
1139,"(1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1)",279541.0026777748,528.7163726212522
1140,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0)",274751.43857812864,524.16737649164
1141,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1)",277639.567032317,526.9151421550883
1142,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0)",274754.9101014547,524.170687945687
1143,"(1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1)",277641.58508262836,526.9170571186971
1144,"(1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0)",269972.47127531277,519.5887520677413
1145,"(1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1)",270366.68599314993,519.9679663144162
1146,"(1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0)",269975.828442974,519.5919826584837
1147,"(1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1)",270367.7509391859,519.9689903630657
1148,"(1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0)",269433.4345136272,519.0697780776947
1149,"(1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1)",270045.9083329648,519.6594157070233
1150,"(1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0)",269436.8643402662,519.073081887576
1151,"(1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1)",270046.9878265128,519.6604543608382
1152,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0)",315607.04903124284,561.7891499764328
1153,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1)",261626.35028979764,511.49423289984185
1154,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0)",315612.0837895132,561.7936309620404
1155,"(1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1)",261629.14886134435,511.4969685749314
1156,"(1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0)",312688.49518988974,559.1855641823113
1157,"(1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1)",261266.39207524768,511.1422425071593
1158,"(1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0)",312693.29110780347,559.1898524721308
1159,"(1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1)",261269.1590919417,511.144949199287
1160,"(1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0)",303470.7262833322,550.8817716019765
1161,"(1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1)",248922.78463772745,498.9216217380516
1162,"(1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0)",303475.6593334361,550.8862489965021
1163,"(1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1)",248925.37087177293,498.9242135552983
1164,"(1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0)",300449.59779022523,548.1328286010839
1165,"(1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1)",248516.34284655238,498.5141350519084
1166,"(1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0)",300454.29281931306,548.1371113319304
1167,"(1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1)",248518.89988056073,498.5166997007831
1168,"(1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0)",310505.040157328,557.2297911609967
1169,"(1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1)",255827.51990884822,505.79395005164724
1170,"(1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0)",310509.79558772565,557.2340581727984
1171,"(1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1)",255830.00578123005,505.7964074419964
1172,"(1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0)",304394.7134393603,551.7197780027107
1173,"(1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1)",253856.37356826142,503.8416155581647
1174,"(1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0)",304399.0620963188,551.7237189901471
1175,"(1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1)",253858.90631726128,503.8441289895728
1176,"(1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0)",303676.73871084483,551.0687241268959
1177,"(1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1)",249437.2115142011,499.436894426314
1178,"(1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0)",303681.75689993467,551.0732772507978
1179,"(1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1)",249439.8421697779,499.439528040961
1180,"(1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0)",301906.5573079515,549.4602417900239
1181,"(1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1)",249041.45536339012,499.04053478990073
1182,"(1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0)",301911.66383914894,549.4648886317932
1183,"(1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1)",249044.14921987065,499.0432338183443
1184,"(1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0)",283295.9216146297,532.2555040717097
1185,"(1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1)",282431.7703908185,531.4431017435625
1186,"(1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0)",283298.97470489884,532.2583721322745
1187,"(1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1)",282432.73800036457,531.4440121032173
1188,"(1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0)",282644.207119753,531.6429319757322
1189,"(1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1)",282162.6141278202,531.1898098870311
1190,"(1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0)",282647.2669775998,531.6458097056721
1191,"(1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1)",282163.70570421114,531.190837368465
1192,"(1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0)",270255.6291141623,519.8611633062834
1193,"(1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1)",270555.7548946383,520.149742761292
1194,"(1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0)",270258.42970075365,519.8638568901994
1195,"(1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1)",270556.35737048456,520.1503218978958
1196,"(1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0)",269561.87081180443,519.1934810952507
1197,"(1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1)",270248.3639825513,519.8541756902134
1198,"(1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0)",269564.6813507486,519.1961877274799
1199,"(1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1)",270249.09657963266,519.8548803076034
1200,"(1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0)",277878.7887430858,527.1420954003634
1201,"(1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1)",278005.57513494027,527.2623399551121
1202,"(1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0)",277881.5451562539,527.1447098816926
1203,"(1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1)",278006.2118361219,527.2629437350229
1204,"(1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0)",275365.3081672856,524.7526161604967
1205,"(1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1)",276566.28517527407,525.8956980003488
1206,"(1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0)",275368.1420966232,524.7553164062497
1207,"(1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1)",276567.3697412556,525.8967291600658
1208,"(1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0)",270683.72139428084,520.2727375082043
1209,"(1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1)",270207.2774588433,519.8146568334172
1210,"(1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0)",270686.5705491854,520.2754756368836
1211,"(1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1)",270207.8825105523,519.8152388210183
1212,"(1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0)",270100.75955897477,519.7121891575902
1213,"(1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1)",269858.21023785544,519.478787091307
1214,"(1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0)",270103.7009414119,519.7150189684842
1215,"(1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1)",269858.82662206783,519.479380362751
1216,"(1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0)",309360.6605355307,556.2019961628425
1217,"(1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1)",260763.8792704738,510.65044724397706
1218,"(1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0)",309365.5228215229,556.2063671170287
1219,"(1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1)",260766.47290638956,510.6529867790744
1220,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0)",306615.7556962233,553.7289550820178
1221,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1)",260482.58727484726,510.3749477343566
1222,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0)",306620.4208480767,553.7331675528176
1223,"(1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1)",260485.15769322956,510.3774658948312
1224,"(1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0)",297829.58264168486,545.7376500129755
1225,"(1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1)",248157.6092273796,498.15420225807554
1226,"(1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0)",297834.3402079718,545.7420088356511
1227,"(1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1)",248160.00403547642,498.1566059337931
1228,"(1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0)",294964.1056113748,543.105980091708
1229,"(1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1)",247824.1156097857,497.81936042081134
1230,"(1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0)",294968.6655816181,543.1101781237561
1231,"(1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1)",247826.48928261106,497.82174448552473
1232,"(1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0)",304806.37599209324,552.0927240890729
1233,"(1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1)",255155.2861512405,505.1289797182899
1234,"(1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0)",304810.9642933482,552.0968794453997
1235,"(1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1)",255157.5879187733,505.1312581089922
1236,"(1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0)",299239.995391642,547.0283314341607
1237,"(1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1)",253374.87944250027,503.36356586715755
1238,"(1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0)",299244.26667427085,547.0322354983031
1239,"(1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1)",253377.26925357245,503.36593970348497
1240,"(1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0)",297533.6105607733,545.466415612156
1241,"(1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1)",248662.75985848758,498.66096684870735
1242,"(1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0)",297538.44232718775,545.470844617004
1243,"(1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1)",248665.1870369303,498.66340053881066
1244,"(1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0)",296042.89022408676,544.0982358215167
1245,"(1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1)",248308.63048874942,498.30576003970634
1246,"(1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0)",296047.8475019584,544.1027913013849
1247,"(1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1)",248311.1200121385,498.30825802121575
1248,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0)",282652.09313360206,531.6503485690591
1249,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1)",283633.21675254864,532.5722643478053
1250,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0)",282655.05456428067,531.6531336917715
1251,"(1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1)",283634.02218556637,532.5730205197841
1252,"(1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0)",282048.15395220346,531.0820595277188
1253,"(1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1)",283388.7070705728,532.3426594502575
1254,"(1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0)",282051.13129386544,531.0848626103605
1255,"(1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1)",283389.6404112787,532.3435360848093
1256,"(1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0)",269771.5430609242,519.395362956702
1257,"(1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1)",271647.5098788739,521.1981483839653
1258,"(1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0)",269774.26318742184,519.3979815011046
1259,"(1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1)",271647.97901516757,521.1985984393738
1260,"(1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0)",269120.227080939,518.7679896456016
1261,"(1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1)",271363.9781171612,520.9260774017376
1262,"(1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0)",269122.96538214514,518.7706288738262
1263,"(1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1)",271364.580741357,520.9266558176467
1264,"(1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0)",277357.32785621454,526.6472518263192
1265,"(1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1)",279021.13422818104,528.2245111959318
1266,"(1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0)",277360.01053350436,526.6497987595783
1267,"(1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1)",279021.64185589517,528.2249916994606
1268,"(1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0)",274953.1778250265,524.3597789924647
1269,"(1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1)",277615.0431188834,526.891870423983
1270,"(1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0)",274955.96580304205,524.3624374447907
1271,"(1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1)",277616.0105601569,526.8927884875222
1272,"(1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0)",270212.3808495166,519.8195656663153
1273,"(1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1)",271413.7375935167,520.9738358051359
1274,"(1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0)",270215.14405572566,519.822223510813
1275,"(1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1)",271414.19667208043,520.9742764015134
1276,"(1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0)",269664.9566630294,519.2927465919676
1277,"(1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1)",271070.52986767463,520.6443410502745
1278,"(1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0)",269667.8210736746,519.2955045768012
1279,"(1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1)",271070.99467996915,520.6447874318624
1280,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0)",271436.4714740593,520.9956539876886
1281,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1)",171648.82537513023,414.3052321358375
1282,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0)",271440.9326256206,520.9999353412826
1283,"(1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1)",171651.21086366294,414.30811102808855
1284,"(1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0)",266502.7253947283,516.2390196359902
1285,"(1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1)",171013.4332038726,413.5377046943514
1286,"(1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0)",266507.00150288607,516.2431612165783
1287,"(1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1)",171015.7658793297,413.5405250750278
1288,"(1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0)",263570.9778931831,513.3916418224815
1289,"(1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1)",168922.65704297266,411.0020158624196
1290,"(1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0)",263575.26916725875,513.3958211431592
1291,"(1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1)",168924.87049363868,411.0047086027588
1292,"(1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0)",258936.2265082757,508.85776648123954
1293,"(1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1)",168354.37846352486,410.31010036742316
1294,"(1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0)",258940.34030866827,508.8618086560125
1295,"(1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1)",168356.54466298208,410.31274006906256
1296,"(1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0)",274043.51495833334,523.4916570092912
1297,"(1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1)",172261.5173264912,415.04399444696367
1298,"(1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0)",274048.70045013854,523.4966097790305
1299,"(1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1)",172264.1559782382,415.0471731962985
1300,"(1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0)",268071.7488162623,517.756457049318
1301,"(1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1)",171391.7745370529,413.9948967524273
1302,"(1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0)",268076.55689891195,517.7611002179596
1303,"(1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1)",171394.27038712238,413.9979110902884
1304,"(1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0)",267059.10772011336,516.7776192136356
1305,"(1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1)",170487.60278951863,412.90144440231575
1306,"(1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0)",267065.4630847387,516.7837682094308
1307,"(1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1)",170490.76528461964,412.90527398499
1308,"(1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0)",266269.9921308702,516.0135580882252
1309,"(1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1)",170938.041357027,413.4465399021099
1310,"(1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0)",266276.58106280526,516.0199425049435
1311,"(1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1)",170941.34921456876,413.45054022769006
1312,"(1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0)",197266.69219764718,444.14715151360275
1313,"(1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1)",158420.62601986827,398.02088641159054
