Date,Hour,Toronto,HOEP
2006-01-18,23,6415,58.1
2006-01-18,24,5907,48.91
2006-01-19,1,5482,49.45
2006-01-19,2,5251,48.25
2006-01-19,3,5090,48.39
2006-01-19,4,5059,45.23
2006-01-19,5,5080,46.53
2006-01-19,6,5305,48.15
2006-01-19,7,5814,56.21
2006-01-19,8,6543,67.46
2006-01-19,9,6750,62.37
2006-01-19,10,6764,73.39
2006-01-19,11,6764,74.75
2006-01-19,12,6838,74.54
2006-01-19,13,6847,53.22
2006-01-19,14,6818,49.19
2006-01-19,15,6783,54.71
2006-01-19,16,6812,61.6
2006-01-19,17,6883,59.77
2006-01-19,18,7119,79.56
2006-01-19,19,7090,110.92
2006-01-19,20,7018,73.32
2006-01-19,21,6934,56.48
2006-01-19,22,6623,62.88
2006-01-19,23,6172,66.02
2006-01-19,24,5669,53.58
2006-01-20,1,5233,49.73
2006-01-20,2,4969,48.7
2006-01-20,3,4885,46.66
2006-01-20,4,4810,44.88
2006-01-20,5,4828,44.43
2006-01-20,6,5025,45.91
2006-01-20,7,5543,49.36
2006-01-20,8,6266,56.08
2006-01-20,9,6478,61.43
2006-01-20,10,6582,56.44
2006-01-20,11,6612,57.29
2006-01-20,12,6668,62.79
2006-01-20,13,6679,60.3
2006-01-20,14,6672,53.52
2006-01-20,15,6544,50.0
2006-01-20,16,6514,48.34
2006-01-20,17,6605,49.15
2006-01-20,18,6877,58.41
2006-01-20,19,6940,63.16
2006-01-20,20,6778,68.86
2006-01-20,21,6584,52.36
2006-01-20,22,6298,48.54
2006-01-20,23,5947,45.44
2006-01-20,24,5558,47.74
2006-01-21,1,5210,47.36
2006-01-21,2,5030,50.11
2006-01-21,3,4856,48.8
2006-01-21,4,4755,47.31
2006-01-21,5,4689,47.65
2006-01-21,6,4739,46.16
2006-01-21,7,4926,47.29
2006-01-21,8,5209,45.0
2006-01-21,9,5525,49.87
2006-01-21,10,5887,61.72
2006-01-21,11,6117,60.25
2006-01-21,12,6134,58.53
2006-01-21,13,6097,53.83
2006-01-21,14,6020,51.61
2006-01-21,15,5916,52.06
2006-01-21,16,5858,49.86
2006-01-21,17,5913,45.55
2006-01-21,18,6297,55.35
2006-01-21,19,6449,74.06
2006-01-21,20,6264,66.44
2006-01-21,21,6074,60.47
2006-01-21,22,5849,49.65
2006-01-21,23,5620,45.32
2006-01-21,24,5289,46.28
2006-01-22,1,5011,41.22
2006-01-22,2,4793,34.84
2006-01-22,3,4670,33.3
2006-01-22,4,4589,32.5
2006-01-22,5,4551,36.8
2006-01-22,6,4594,40.56
2006-01-22,7,4711,40.75
2006-01-22,8,4893,35.0
2006-01-22,9,5085,40.1
2006-01-22,10,5334,42.03
2006-01-22,11,5492,45.24
2006-01-22,12,5648,46.45
2006-01-22,13,5688,45.45
2006-01-22,14,5646,45.66
2006-01-22,15,5597,43.52
2006-01-22,16,5623,41.18
2006-01-22,17,5802,43.49
2006-01-22,18,6264,51.44
2006-01-22,19,6416,59.23
2006-01-22,20,6281,60.34
2006-01-22,21,6158,61.73
2006-01-22,22,5949,53.34
2006-01-22,23,5643,46.67
2006-01-22,24,5289,47.33
2006-01-23,1,4980,46.86
2006-01-23,2,4800,43.66
2006-01-23,3,4704,46.07
2006-01-23,4,4679,42.21
2006-01-23,5,4718,41.35
2006-01-23,6,4957,43.26
2006-01-23,7,5538,45.85
2006-01-23,8,6354,68.86
2006-01-23,9,6625,106.93
2006-01-23,10,6726,58.39
2006-01-23,11,6813,55.89
2006-01-23,12,6806,55.57
2006-01-23,13,6756,50.5
2006-01-23,14,6701,51.37
2006-01-23,15,6617,55.02
2006-01-23,16,6608,48.34
2006-01-23,17,6718,48.73
2006-01-23,18,7092,52.92
2006-01-23,19,7224,55.79
2006-01-23,20,7102,57.63
2006-01-23,21,6868,63.19
2006-01-23,22,6636,50.19
2006-01-23,23,6217,47.73
2006-01-23,24,5714,45.2
2006-01-24,1,5326,46.95
2006-01-24,2,5112,43.83
2006-01-24,3,4971,38.65
2006-01-24,4,4911,37.78
2006-01-24,5,4931,43.56
2006-01-24,6,5163,41.41
2006-01-24,7,5697,42.97
2006-01-24,8,6420,59.25
2006-01-24,9,6646,56.48
2006-01-24,10,6770,58.38
2006-01-24,11,6877,58.99
2006-01-24,12,6894,57.79
2006-01-24,13,6872,55.96
2006-01-24,14,6957,50.53
2006-01-24,15,6962,57.77
2006-01-24,16,7063,52.57
2006-01-24,17,7158,51.72
2006-01-24,18,7426,59.29
2006-01-24,19,7422,80.94
2006-01-24,20,7223,71.64
2006-01-24,21,6973,57.24
2006-01-24,22,6668,50.55
2006-01-24,23,6199,46.82
2006-01-24,24,5678,47.21
2006-01-25,1,5289,48.65
2006-01-25,2,5076,45.88
2006-01-25,3,4966,42.8
2006-01-25,4,4909,42.44
2006-01-25,5,4914,42.96
2006-01-25,6,5132,41.65
2006-01-25,7,5687,47.23
2006-01-25,8,6441,50.44
2006-01-25,9,6717,49.66
2006-01-25,10,6870,55.57
2006-01-25,11,6957,54.19
2006-01-25,12,7015,50.63
2006-01-25,13,6992,49.57
2006-01-25,14,7001,51.55
2006-01-25,15,6965,54.35
2006-01-25,16,7007,55.66
2006-01-25,17,7156,58.62
2006-01-25,18,7440,126.67
2006-01-25,19,7580,83.22
2006-01-25,20,7416,88.2
2006-01-25,21,7219,60.35
2006-01-25,22,6902,57.5
2006-01-25,23,6440,49.65
2006-01-25,24,5930,49.92
2006-01-26,1,5585,48.44
2006-01-26,2,5388,46.75
2006-01-26,3,5283,45.42
2006-01-26,4,5243,45.33
2006-01-26,5,5304,46.31
2006-01-26,6,5522,48.24
2006-01-26,7,6086,58.89
2006-01-26,8,6833,95.21
2006-01-26,9,7050,139.91
2006-01-26,10,7113,61.41
2006-01-26,11,7207,55.47
2006-01-26,12,7215,57.35
2006-01-26,13,7204,57.75
2006-01-26,14,7152,63.38
2006-01-26,15,7096,53.12
2006-01-26,16,7076,49.67
2006-01-26,17,7132,49.81
2006-01-26,18,7428,95.24
2006-01-26,19,7625,90.02
2006-01-26,20,7477,107.39
2006-01-26,21,7287,113.44
2006-01-26,22,6973,57.24
2006-01-26,23,6546,51.37
2006-01-26,24,6004,53.66
2006-01-27,1,5607,53.98
2006-01-27,2,5416,49.75
2006-01-27,3,5309,49.6
2006-01-27,4,5257,48.88
2006-01-27,5,5280,48.55
2006-01-27,6,5496,53.74
2006-01-27,7,6028,61.2
2006-01-27,8,6698,104.91
2006-01-27,9,6862,103.86
2006-01-27,10,6949,56.69
2006-01-27,11,7023,56.17
2006-01-27,12,7000,59.2
2006-01-27,13,6940,61.88
2006-01-27,14,6860,97.26
2006-01-27,15,6760,57.35
2006-01-27,16,6760,54.09
2006-01-27,17,6833,62.12
2006-01-27,18,7086,68.58
2006-01-27,19,7157,95.15
2006-01-27,20,6965,56.76
2006-01-27,21,6759,54.73
2006-01-27,22,6497,55.78
2006-01-27,23,6106,57.2
2006-01-27,24,5637,55.54
2006-01-28,1,5187,48.41
2006-01-28,2,4948,44.67
2006-01-28,3,4765,44.67
2006-01-28,4,4624,46.28
2006-01-28,5,4579,46.54
2006-01-28,6,4654,33.76
2006-01-28,7,4842,42.76
2006-01-28,8,5112,44.16
2006-01-28,9,5407,45.84
2006-01-28,10,5660,46.24
2006-01-28,11,5808,45.77
2006-01-28,12,5853,47.01
2006-01-28,13,5809,45.58
2006-01-28,14,5707,44.84
2006-01-28,15,5590,42.64
2006-01-28,16,5519,41.2
2006-01-28,17,5586,41.78
2006-01-28,18,5956,46.8
2006-01-28,19,6146,70.75
2006-01-28,20,5944,61.11
2006-01-28,21,5775,48.7
2006-01-28,22,5589,47.9
2006-01-28,23,5355,46.87
2006-01-28,24,5044,46.22
2006-01-29,1,4756,44.62
2006-01-29,2,4551,29.86
2006-01-29,3,4405,30.27
2006-01-29,4,4325,29.97
2006-01-29,5,4297,30.86
2006-01-29,6,4341,30.86
2006-01-29,7,4454,35.69
2006-01-29,8,4661,30.25
2006-01-29,9,4958,35.65
2006-01-29,10,5346,42.12
2006-01-29,11,5671,46.35
2006-01-29,12,5898,48.51
2006-01-29,13,6010,53.75
2006-01-29,14,6014,58.25
2006-01-29,15,6004,49.65
2006-01-29,16,6002,48.26
2006-01-29,17,6121,65.37
2006-01-29,18,6358,49.26
2006-01-29,19,6318,50.58
2006-01-29,20,6165,50.07
2006-01-29,21,6000,63.05
2006-01-29,22,5826,47.86
2006-01-29,23,5542,59.61
2006-01-29,24,5199,48.19
2006-01-30,1,4894,49.47
2006-01-30,2,4679,47.66
2006-01-30,3,4604,44.15
2006-01-30,4,4555,42.81
2006-01-30,5,4554,36.29
2006-01-30,6,4787,30.13
2006-01-30,7,5326,36.43
2006-01-30,8,6054,56.85
2006-01-30,9,6371,63.37
2006-01-30,10,6511,68.55
2006-01-30,11,6652,68.65
2006-01-30,12,6650,57.47
2006-01-30,13,6666,51.42
2006-01-30,14,6657,65.86
2006-01-30,15,6585,57.46
2006-01-30,16,6516,46.81
2006-01-30,17,6649,50.5
2006-01-30,18,6927,54.75
2006-01-30,19,7024,70.28
2006-01-30,20,6844,61.4
2006-01-30,21,6627,71.96
2006-01-30,22,6311,55.02
2006-01-30,23,5916,50.24
2006-01-30,24,5424,45.35
2006-01-31,1,5020,42.38
2006-01-31,2,4810,33.99
2006-01-31,3,4662,30.29
2006-01-31,4,4611,30.71
2006-01-31,5,4647,30.17
2006-01-31,6,4859,42.14
2006-01-31,7,5452,55.85
2006-01-31,8,6151,60.46
2006-01-31,9,6440,56.52
2006-01-31,10,6595,82.58
2006-01-31,11,6768,74.12
2006-01-31,12,6812,72.04
2006-01-31,13,6791,57.14
2006-01-31,14,6797,49.32
2006-01-31,15,6774,51.91
2006-01-31,16,6806,54.84
2006-01-31,17,6945,59.0
2006-01-31,18,7211,98.3
2006-01-31,19,7238,53.02
2006-01-31,20,7068,67.35
2006-01-31,21,6832,51.08
2006-01-31,22,6515,48.33
2006-01-31,23,6099,49.0
2006-01-31,24,5633,43.44
2006-02-01,1,5243,44.46
2006-02-01,2,5006,34.3
2006-02-01,3,4887,29.42
2006-02-01,4,4808,35.15
2006-02-01,5,4842,34.31
2006-02-01,6,5075,44.13
2006-02-01,7,5599,48.04
2006-02-01,8,6295,46.43
2006-02-01,9,6544,46.75
2006-02-01,10,6673,45.97
2006-02-01,11,6774,50.08
2006-02-01,12,6840,61.74
2006-02-01,13,6889,71.06
2006-02-01,14,6888,66.55
2006-02-01,15,6833,46.6
2006-02-01,16,6820,45.9
2006-02-01,17,6874,47.54
2006-02-01,18,7163,54.1
2006-02-01,19,7229,62.7
2006-02-01,20,7023,54.03
2006-02-01,21,6827,50.17
2006-02-01,22,6507,50.24
2006-02-01,23,6064,43.43
2006-02-01,24,5597,44.03
2006-02-02,1,5195,42.47
2006-02-02,2,4949,37.56
2006-02-02,3,4807,43.2
2006-02-02,4,4759,39.77
2006-02-02,5,4764,40.48
2006-02-02,6,5001,36.83
2006-02-02,7,5524,41.62
2006-02-02,8,6248,43.38
2006-02-02,9,6517,40.94
2006-02-02,10,6657,41.66
2006-02-02,11,6767,45.76
2006-02-02,12,6772,46.67
2006-02-02,13,6700,44.2
2006-02-02,14,6639,43.27
2006-02-02,15,6519,42.03
2006-02-02,16,6584,40.19
2006-02-02,17,6676,40.24
2006-02-02,18,6964,44.34
2006-02-02,19,7041,47.86
2006-02-02,20,6882,47.18
2006-02-02,21,6680,47.46
2006-02-02,22,6384,46.1
2006-02-02,23,5994,46.13
2006-02-02,24,5507,45.04
2006-02-03,1,5126,45.83
2006-02-03,2,4898,43.02
2006-02-03,3,4761,34.99
2006-02-03,4,4696,40.66
2006-02-03,5,4708,41.22
2006-02-03,6,4908,36.01
2006-02-03,7,5452,36.06
2006-02-03,8,6133,46.54
2006-02-03,9,6472,45.21
2006-02-03,10,6656,49.26
2006-02-03,11,6756,55.05
2006-02-03,12,6723,95.73
2006-02-03,13,6704,47.62
2006-02-03,14,6735,49.17
2006-02-03,15,6702,46.41
2006-02-03,16,6654,41.93
2006-02-03,17,6695,44.57
2006-02-03,18,6832,43.23
2006-02-03,19,6830,46.45
2006-02-03,20,6647,45.29
2006-02-03,21,6420,44.74
2006-02-03,22,6177,41.85
2006-02-03,23,5857,42.54
2006-02-03,24,5372,32.07
2006-02-04,1,4974,33.5
2006-02-04,2,4739,30.59
2006-02-04,3,4595,29.37
2006-02-04,4,4474,28.71
2006-02-04,5,4427,29.49
2006-02-04,6,4491,31.8
2006-02-04,7,4674,29.17
2006-02-04,8,4951,32.39
2006-02-04,9,5267,41.61
2006-02-04,10,5603,45.06
2006-02-04,11,5819,43.01
2006-02-04,12,5945,41.47
2006-02-04,13,5973,44.91
2006-02-04,14,5989,44.74
2006-02-04,15,6055,44.29
2006-02-04,16,6085,45.02
2006-02-04,17,6172,46.03
2006-02-04,18,6402,49.57
2006-02-04,19,6407,80.39
2006-02-04,20,6215,50.3
2006-02-04,21,6023,44.65
2006-02-04,22,5814,44.07
2006-02-04,23,5550,39.7
2006-02-04,24,5236,37.75
2006-02-05,1,4892,32.05
2006-02-05,2,4675,29.8
2006-02-05,3,4527,22.77
2006-02-05,4,4447,17.98
2006-02-05,5,4423,19.5
2006-02-05,6,4435,16.51
2006-02-05,7,4546,13.12
2006-02-05,8,4730,12.82
2006-02-05,9,4996,12.84
2006-02-05,10,5315,28.23
2006-02-05,11,5542,29.73
2006-02-05,12,5722,30.52
2006-02-05,13,5815,30.88
2006-02-05,14,5796,35.82
2006-02-05,15,5782,30.55
2006-02-05,16,5817,41.23
2006-02-05,17,5982,40.98
2006-02-05,18,6298,47.46
2006-02-05,19,6455,45.72
2006-02-05,20,6325,48.71
2006-02-05,21,6197,45.03
2006-02-05,22,6002,41.28
2006-02-05,23,5721,35.96
2006-02-05,24,5394,27.72
2006-02-06,1,5144,33.57
2006-02-06,2,4969,35.58
2006-02-06,3,4851,31.09
2006-02-06,4,4803,34.06
2006-02-06,5,4856,35.5
2006-02-06,6,5114,34.32
2006-02-06,7,5666,46.34
2006-02-06,8,6416,54.68
2006-02-06,9,6724,60.21
2006-02-06,10,6909,57.05
2006-02-06,11,7043,55.66
2006-02-06,12,7054,48.55
2006-02-06,13,7030,45.96
2006-02-06,14,7059,47.17
2006-02-06,15,7048,46.44
2006-02-06,16,7067,45.37
2006-02-06,17,7143,48.03
2006-02-06,18,7380,53.56
2006-02-06,19,7524,57.25
2006-02-06,20,7406,62.13
2006-02-06,21,7174,60.16
2006-02-06,22,6867,55.42
2006-02-06,23,6406,45.98
2006-02-06,24,5889,45.77
2006-02-07,1,5486,44.11
2006-02-07,2,5285,43.04
2006-02-07,3,5130,41.76
2006-02-07,4,5078,41.41
2006-02-07,5,5092,40.55
2006-02-07,6,5293,42.44
2006-02-07,7,5826,44.66
2006-02-07,8,6527,49.57
2006-02-07,9,6731,49.89
2006-02-07,10,6836,52.67
2006-02-07,11,6908,51.28
2006-02-07,12,6944,47.06
2006-02-07,13,6886,46.87
2006-02-07,14,6862,45.81
2006-02-07,15,6825,47.1
2006-02-07,16,6869,44.2
2006-02-07,17,7001,47.87
2006-02-07,18,7213,75.0
2006-02-07,19,7416,81.96
2006-02-07,20,7272,65.43
2006-02-07,21,7049,52.47
2006-02-07,22,6765,46.91
2006-02-07,23,6323,44.5
2006-02-07,24,5802,42.34
2006-02-08,1,5429,39.62
2006-02-08,2,5222,31.28
2006-02-08,3,5089,32.69
2006-02-08,4,5050,33.08
2006-02-08,5,5089,33.63
2006-02-08,6,5305,33.16
2006-02-08,7,5909,59.63
2006-02-08,8,6578,70.0
2006-02-08,9,6835,57.67
2006-02-08,10,6916,49.2
2006-02-08,11,6945,49.13
2006-02-08,12,6979,50.29
2006-02-08,13,6974,44.48
2006-02-08,14,6952,45.57
2006-02-08,15,6901,43.64
2006-02-08,16,6911,47.12
2006-02-08,17,7043,47.24
2006-02-08,18,7295,62.91
2006-02-08,19,7530,67.29
2006-02-08,20,7413,65.94
2006-02-08,21,7195,64.78
2006-02-08,22,6897,60.71
2006-02-08,23,6473,42.27
2006-02-08,24,5954,41.39
2006-02-09,1,5566,48.91
2006-02-09,2,5367,47.79
2006-02-09,3,5208,47.67
2006-02-09,4,5180,46.63
2006-02-09,5,5187,47.35
2006-02-09,6,5417,46.76
2006-02-09,7,5956,45.51
2006-02-09,8,6661,49.34
2006-02-09,9,6926,52.71
2006-02-09,10,7076,51.14
2006-02-09,11,7134,52.95
2006-02-09,12,7103,49.55
2006-02-09,13,7047,48.57
2006-02-09,14,7026,46.37
2006-02-09,15,6964,47.25
2006-02-09,16,6968,48.35
2006-02-09,17,7047,50.34
2006-02-09,18,7266,57.1
2006-02-09,19,7535,73.41
2006-02-09,20,7404,55.7
2006-02-09,21,7224,53.95
2006-02-09,22,6919,58.7
2006-02-09,23,6493,53.84
2006-02-09,24,5962,66.48
2006-02-10,1,5530,62.89
2006-02-10,2,5331,45.38
2006-02-10,3,5228,44.69
2006-02-10,4,5193,53.07
2006-02-10,5,5213,59.26
2006-02-10,6,5433,65.6
2006-02-10,7,5929,56.71
2006-02-10,8,6676,66.66
2006-02-10,9,6961,121.96
2006-02-10,10,7128,80.75
2006-02-10,11,7249,63.53
2006-02-10,12,7225,63.83
2006-02-10,13,7201,64.23
2006-02-10,14,7116,66.21
2006-02-10,15,7061,63.46
2006-02-10,16,7056,60.92
2006-02-10,17,7043,64.57
2006-02-10,18,7250,59.89
2006-02-10,19,7424,68.1
2006-02-10,20,7284,67.88
2006-02-10,21,7070,61.03
2006-02-10,22,6819,60.08
2006-02-10,23,6492,44.48
2006-02-10,24,6099,44.86
2006-02-11,1,5757,50.07
2006-02-11,2,5599,44.21
2006-02-11,3,5494,43.88
2006-02-11,4,5442,43.56
2006-02-11,5,5416,40.31
2006-02-11,6,5420,42.09
2006-02-11,7,5451,43.16
2006-02-11,8,5697,43.22
2006-02-11,9,5920,44.29
2006-02-11,10,6052,54.52
2006-02-11,11,6118,55.09
2006-02-11,12,6171,56.06
2006-02-11,13,6119,51.65
2006-02-11,14,6013,48.96
2006-02-11,15,5964,45.74
2006-02-11,16,5915,41.56
2006-02-11,17,5973,43.48
2006-02-11,18,6233,47.67
2006-02-11,19,6530,53.55
2006-02-11,20,6395,53.47
2006-02-11,21,6232,52.15
2006-02-11,22,6060,50.14
2006-02-11,23,5818,44.35
2006-02-11,24,5494,44.02
2006-02-12,1,5190,43.56
2006-02-12,2,4997,38.07
2006-02-12,3,4868,33.12
2006-02-12,4,4802,31.77
2006-02-12,5,4772,31.44
2006-02-12,6,4811,32.37
2006-02-12,7,4958,35.72
2006-02-12,8,5088,32.67
2006-02-12,9,5315,33.74
2006-02-12,10,5583,39.44
2006-02-12,11,5763,44.36
2006-02-12,12,5871,43.51
2006-02-12,13,5885,43.28
2006-02-12,14,5847,39.55
2006-02-12,15,5791,39.27
2006-02-12,16,5785,38.25
2006-02-12,17,5898,41.69
2006-02-12,18,6200,47.09
2006-02-12,19,6590,56.98
2006-02-12,20,6526,58.53
2006-02-12,21,6389,56.03
2006-02-12,22,6189,51.26
2006-02-12,23,5918,41.58
2006-02-12,24,5588,39.52
2006-02-13,1,5275,46.1
2006-02-13,2,5094,42.86
2006-02-13,3,4987,38.2
2006-02-13,4,4955,34.84
2006-02-13,5,4966,33.22
2006-02-13,6,5189,38.96
2006-02-13,7,5714,46.64
2006-02-13,8,6455,64.02
2006-02-13,9,6731,81.94
2006-02-13,10,6799,53.3
2006-02-13,11,6948,58.92
2006-02-13,12,7032,52.14
2006-02-13,13,7019,54.52
2006-02-13,14,7039,52.47
2006-02-13,15,7040,46.56
2006-02-13,16,7011,45.4
2006-02-13,17,7113,46.87
2006-02-13,18,7326,49.37
2006-02-13,19,7508,52.06
2006-02-13,20,7381,83.63
2006-02-13,21,7192,68.27
2006-02-13,22,6849,56.59
2006-02-13,23,6380,48.48
2006-02-13,24,5866,43.25
2006-02-14,1,5461,38.97
2006-02-14,2,5241,32.06
2006-02-14,3,5110,30.74
2006-02-14,4,5057,29.61
2006-02-14,5,5077,30.4
2006-02-14,6,5291,32.94
2006-02-14,7,5810,58.86
2006-02-14,8,6533,92.91
2006-02-14,9,6819,99.16
2006-02-14,10,6960,67.87
2006-02-14,11,7059,108.85
2006-02-14,12,6968,52.24
2006-02-14,13,6958,50.23
2006-02-14,14,6962,48.99
2006-02-14,15,6917,45.85
2006-02-14,16,6921,50.31
2006-02-14,17,7010,49.32
2006-02-14,18,7123,53.86
2006-02-14,19,7300,53.12
2006-02-14,20,7139,53.66
2006-02-14,21,6907,49.99
2006-02-14,22,6600,44.1
2006-02-14,23,6184,40.17
2006-02-14,24,5649,43.3
2006-02-15,1,5281,39.78
2006-02-15,2,5085,38.83
2006-02-15,3,4933,37.95
2006-02-15,4,4895,32.98
2006-02-15,5,4916,37.22
2006-02-15,6,5107,41.45
2006-02-15,7,5649,48.96
2006-02-15,8,6317,47.76
2006-02-15,9,6570,44.42
2006-02-15,10,6691,49.03
2006-02-15,11,6792,44.85
2006-02-15,12,6816,43.24
2006-02-15,13,6756,44.12
2006-02-15,14,6691,44.42
2006-02-15,15,6629,44.3
2006-02-15,16,6641,44.21
2006-02-15,17,6782,43.53
2006-02-15,18,6924,46.17
2006-02-15,19,7127,78.96
2006-02-15,20,7035,61.11
2006-02-15,21,6843,50.97
2006-02-15,22,6540,43.77
2006-02-15,23,6131,37.24
2006-02-15,24,5599,39.51
2006-02-16,1,5246,43.07
2006-02-16,2,5054,38.26
2006-02-16,3,4910,38.35
2006-02-16,4,4925,39.26
2006-02-16,5,4945,41.72
2006-02-16,6,5209,39.18
2006-02-16,7,5767,53.63
2006-02-16,8,6422,61.56
2006-02-16,9,6710,60.92
2006-02-16,10,6906,63.02
2006-02-16,11,7076,66.86
2006-02-16,12,7137,51.62
2006-02-16,13,7136,47.09
2006-02-16,14,7127,49.99
2006-02-16,15,7117,66.42
2006-02-16,16,7157,50.22
2006-02-16,17,7281,45.77
2006-02-16,18,7427,51.6
2006-02-16,19,7548,71.21
2006-02-16,20,7389,87.87
2006-02-16,21,7142,55.36
2006-02-16,22,6779,48.42
2006-02-16,23,6292,43.67
2006-02-16,24,5742,43.62
2006-02-17,1,5351,41.51
2006-02-17,2,5112,41.06
2006-02-17,3,4976,40.89
2006-02-17,4,4882,38.38
2006-02-17,5,4877,37.04
2006-02-17,6,5117,30.36
2006-02-17,7,5709,44.68
2006-02-17,8,6382,51.4
2006-02-17,9,6687,50.7
2006-02-17,10,6877,50.76
2006-02-17,11,6999,66.49
2006-02-17,12,7077,96.45
2006-02-17,13,7031,68.84
2006-02-17,14,6947,67.32
2006-02-17,15,6891,49.89
2006-02-17,16,6844,50.31
2006-02-17,17,6895,49.65
2006-02-17,18,7025,39.33
2006-02-17,19,7255,43.29
2006-02-17,20,7176,49.34
2006-02-17,21,6965,54.45
2006-02-17,22,6700,58.45
2006-02-17,23,6311,43.44
2006-02-17,24,5851,39.84
2006-02-18,1,5464,54.0
2006-02-18,2,5251,42.78
2006-02-18,3,5111,41.96
2006-02-18,4,5035,41.47
2006-02-18,5,4984,41.34
2006-02-18,6,5073,41.81
2006-02-18,7,5287,41.99
2006-02-18,8,5519,40.87
2006-02-18,9,5839,41.95
2006-02-18,10,6092,61.07
2006-02-18,11,6265,95.8
2006-02-18,12,6344,67.41
2006-02-18,13,6315,48.77
2006-02-18,14,6223,44.13
2006-02-18,15,6124,43.49
2006-02-18,16,6083,43.43
2006-02-18,17,6136,41.4
2006-02-18,18,6320,49.9
2006-02-18,19,6681,69.68
2006-02-18,20,6620,83.28
2006-02-18,21,6463,65.4
2006-02-18,22,6250,68.94
2006-02-18,23,6003,42.31
2006-02-18,24,5687,50.07
2006-02-19,1,5370,84.03
2006-02-19,2,5167,65.64
2006-02-19,3,5043,52.01
2006-02-19,4,4962,43.66
2006-02-19,5,4925,44.47
2006-02-19,6,4961,43.09
2006-02-19,7,5084,50.57
2006-02-19,8,5204,41.76
2006-02-19,9,5468,43.19
2006-02-19,10,5729,56.73
2006-02-19,11,5922,59.42
2006-02-19,12,6065,42.52
2006-02-19,13,6102,41.73
2006-02-19,14,6045,41.11
2006-02-19,15,5964,40.68
2006-02-19,16,5999,39.68
2006-02-19,17,6116,40.24
2006-02-19,18,6389,40.26
2006-02-19,19,6738,51.94
2006-02-19,20,6688,56.63
2006-02-19,21,6567,58.96
2006-02-19,22,6356,50.64
2006-02-19,23,6053,43.73
2006-02-19,24,5745,48.64
2006-02-20,1,5412,44.85
2006-02-20,2,5264,43.1
2006-02-20,3,5161,42.87
2006-02-20,4,5129,43.19
2006-02-20,5,5157,42.18
2006-02-20,6,5414,41.33
2006-02-20,7,5975,47.27
2006-02-20,8,6551,49.93
2006-02-20,9,6815,51.16
2006-02-20,10,6958,55.6
2006-02-20,11,7084,62.88
2006-02-20,12,7125,69.78
2006-02-20,13,7089,75.38
2006-02-20,14,7036,59.05
2006-02-20,15,6977,47.35
2006-02-20,16,6927,50.41
2006-02-20,17,6977,42.74
2006-02-20,18,7143,46.71
2006-02-20,19,7438,52.31
2006-02-20,20,7369,51.93
2006-02-20,21,7176,51.01
2006-02-20,22,6856,54.98
2006-02-20,23,6377,40.73
2006-02-20,24,5846,41.56
2006-02-21,1,5468,43.13
2006-02-21,2,5228,41.59
2006-02-21,3,5099,40.7
2006-02-21,4,5024,40.41
2006-02-21,5,5059,40.24
2006-02-21,6,5271,39.36
2006-02-21,7,5857,56.68
2006-02-21,8,6507,62.03
2006-02-21,9,6794,54.14
2006-02-21,10,6915,46.41
2006-02-21,11,7024,56.88
2006-02-21,12,7059,53.17
2006-02-21,13,7038,46.91
2006-02-21,14,6993,41.99
2006-02-21,15,6931,42.53
2006-02-21,16,6905,41.48
2006-02-21,17,6969,40.17
2006-02-21,18,7050,42.22
2006-02-21,19,7349,50.81
2006-02-21,20,7289,57.18
2006-02-21,21,7059,56.11
2006-02-21,22,6780,47.77
2006-02-21,23,6334,40.9
2006-02-21,24,5825,42.63
2006-02-22,1,5422,40.91
2006-02-22,2,5215,38.61
2006-02-22,3,5077,37.37
2006-02-22,4,5047,38.49
2006-02-22,5,5070,40.37
2006-02-22,6,5234,39.06
2006-02-22,7,5821,44.26
2006-02-22,8,6448,54.84
2006-02-22,9,6739,61.0
2006-02-22,10,6842,41.73
2006-02-22,11,6900,48.89
2006-02-22,12,6877,45.18
2006-02-22,13,6826,46.78
2006-02-22,14,6833,43.29
2006-02-22,15,6757,43.05
2006-02-22,16,6794,42.95
2006-02-22,17,6892,41.34
2006-02-22,18,7009,44.82
2006-02-22,19,7171,42.36
2006-02-22,20,7096,44.33
2006-02-22,21,6907,44.91
2006-02-22,22,6583,43.12
2006-02-22,23,6153,39.96
2006-02-22,24,5639,40.03
2006-02-23,1,5298,39.38
2006-02-23,2,5069,38.93
2006-02-23,3,4955,37.05
2006-02-23,4,4915,35.87
2006-02-23,5,4934,37.16
2006-02-23,6,5168,32.88
2006-02-23,7,5725,38.41
2006-02-23,8,6351,43.56
2006-02-23,9,6577,42.48
2006-02-23,10,6704,42.45
2006-02-23,11,6763,43.02
2006-02-23,12,6793,42.85
2006-02-23,13,6737,40.94
2006-02-23,14,6711,41.73
2006-02-23,15,6700,41.08
2006-02-23,16,6771,42.17
2006-02-23,17,6972,56.85
2006-02-23,18,7032,50.01
2006-02-23,19,7269,61.67
2006-02-23,20,7191,62.15
2006-02-23,21,6986,46.88
2006-02-23,22,6703,49.28
2006-02-23,23,6295,36.93
2006-02-23,24,5797,38.42
2006-02-24,1,5446,40.23
2006-02-24,2,5241,38.86
2006-02-24,3,5121,38.37
2006-02-24,4,5084,38.18
2006-02-24,5,5124,39.54
2006-02-24,6,5353,39.7
2006-02-24,7,5892,49.04
